file,label
vid_00219_00003.mp4,1
vid_00219_00004.mp4,1
vid_00220_00001.mp4,1
vid_00220_00002.mp4,1
vid_00220_00003.mp4,1
vid_00220_00004.mp4,1
vid_00221_00001.mp4,1
vid_00221_00002.mp4,1
vid_00221_00003.mp4,1
vid_00222_00001.mp4,1
vid_00222_00002.mp4,1
vid_00223_00001.mp4,1
vid_00223_00002.mp4,1
vid_00223_00003.mp4,1
vid_00224_00001.mp4,1
vid_00224_00002.mp4,1
vid_00225_00001.mp4,0
vid_00225_00002.mp4,1
vid_00225_00003.mp4,1
vid_00225_00004.mp4,1
vid_00226_00001.mp4,1
vid_00227_00001.mp4,1
vid_00228_00001.mp4,1
vid_00228_00002.mp4,1
vid_00229_00001.mp4,1
