file,label
vid_00118_00002.mp4,1
vid_00118_00003.mp4,0
vid_00118_00004.mp4,0
vid_00118_00005.mp4,1
vid_00118_00006.mp4,1
vid_00118_00007.mp4,1
vid_00118_00008.mp4,1
vid_00118_00009.mp4,0
vid_00118_00010.mp4,1
vid_00118_00011.mp4,1
vid_00118_00012.mp4,1
vid_00118_00013.mp4,0
vid_00118_00014.mp4,1
vid_00118_00015.mp4,1
vid_00118_00016.mp4,0
vid_00118_00017.mp4,0
vid_00118_00018.mp4,0
vid_00118_00019.mp4,0
vid_00118_00020.mp4,1
vid_00118_00021.mp4,1
vid_00118_00022.mp4,0
vid_00118_00023.mp4,0
vid_00118_00024.mp4,1
vid_00118_00025.mp4,1
vid_00118_00026.mp4,0
vid_00118_00027.mp4,0
vid_00118_00028.mp4,1
vid_00118_00029.mp4,1
vid_00118_00030.mp4,0
vid_00118_00031.mp4,0
vid_00118_00032.mp4,1
vid_00119_00001.mp4,1
vid_00119_00002.mp4,1
vid_00119_00003.mp4,0
vid_00119_00004.mp4,1
vid_00119_00005.mp4,1
vid_00119_00006.mp4,0
vid_00119_00007.mp4,1
vid_00119_00008.mp4,1
vid_00119_00009.mp4,0
vid_00119_00010.mp4,1
vid_00119_00011.mp4,1
vid_00119_00012.mp4,0
vid_00119_00013.mp4,1
vid_00119_00014.mp4,1
vid_00119_00015.mp4,1
vid_00120_00001.mp4,1
vid_00120_00002.mp4,1
vid_00120_00003.mp4,1
vid_00120_00004.mp4,0
vid_00120_00005.mp4,0
vid_00120_00006.mp4,1
vid_00120_00007.mp4,1
vid_00120_00008.mp4,1
vid_00120_00009.mp4,0
vid_00120_00010.mp4,0
vid_00120_00011.mp4,1
vid_00120_00012.mp4,1
vid_00121_00001.mp4,1
vid_00121_00002.mp4,1
vid_00121_00003.mp4,1
vid_00121_00004.mp4,1
vid_00121_00005.mp4,1
vid_00122_00001.mp4,1
vid_00122_00002.mp4,1
vid_00122_00003.mp4,1
vid_00122_00004.mp4,1
vid_00122_00005.mp4,1
vid_00122_00006.mp4,1
vid_00122_00007.mp4,1
vid_00122_00008.mp4,1
vid_00122_00009.mp4,1
vid_00122_00010.mp4,0
vid_00122_00011.mp4,0
vid_00122_00012.mp4,1
vid_00122_00013.mp4,1
vid_00122_00014.mp4,1
vid_00122_00015.mp4,0
vid_00122_00016.mp4,1
vid_00122_00017.mp4,1
vid_00123_00001.mp4,1
vid_00123_00002.mp4,1
vid_00123_00003.mp4,1
vid_00123_00004.mp4,0
vid_00123_00005.mp4,1
vid_00123_00006.mp4,1
vid_00123_00007.mp4,1
vid_00123_00008.mp4,1
vid_00123_00009.mp4,1
vid_00123_00010.mp4,1
vid_00123_00011.mp4,0
vid_00123_00012.mp4,0
vid_00123_00013.mp4,1
vid_00123_00014.mp4,1
vid_00123_00015.mp4,0
vid_00123_00016.mp4,1
vid_00123_00017.mp4,1
vid_00123_00018.mp4,1
vid_00123_00019.mp4,0
vid_00123_00020.mp4,0
vid_00123_00021.mp4,1
vid_00124_00001.mp4,1
vid_00124_00002.mp4,1
vid_00124_00003.mp4,1
vid_00124_00004.mp4,0
vid_00124_00005.mp4,1
vid_00124_00006.mp4,1
vid_00124_00007.mp4,1
vid_00124_00008.mp4,0
vid_00124_00009.mp4,1
vid_00124_00010.mp4,1
vid_00124_00011.mp4,1
vid_00124_00012.mp4,1
vid_00125_00001.mp4,1
vid_00126_00001.mp4,1
vid_00126_00002.mp4,1
vid_00128_00001.mp4,1
vid_00128_00002.mp4,1
vid_00128_00003.mp4,1
vid_00128_00004.mp4,1
vid_00129_00001.mp4,1
vid_00129_00002.mp4,1
vid_00129_00003.mp4,1
vid_00129_00004.mp4,0
vid_00129_00005.mp4,0
vid_00129_00006.mp4,0
vid_00129_00007.mp4,1
vid_00129_00008.mp4,1
vid_00129_00009.mp4,0
vid_00129_00010.mp4,0
vid_00129_00011.mp4,0
vid_00129_00012.mp4,1
vid_00129_00013.mp4,1
vid_00129_00014.mp4,0
vid_00129_00015.mp4,0
vid_00129_00016.mp4,0
vid_00129_00017.mp4,1
vid_00129_00018.mp4,1
vid_00129_00019.mp4,0
vid_00129_00020.mp4,0
vid_00129_00021.mp4,1
vid_00129_00022.mp4,1
vid_00129_00023.mp4,1
vid_00129_00024.mp4,0
vid_00129_00025.mp4,0
vid_00130_00001.mp4,1
vid_00130_00002.mp4,1
vid_00130_00003.mp4,0
vid_00130_00004.mp4,0
vid_00130_00005.mp4,1
vid_00130_00006.mp4,1
vid_00130_00007.mp4,1
vid_00130_00008.mp4,0
vid_00130_00009.mp4,1
vid_00131_00001.mp4,0
vid_00131_00002.mp4,1
vid_00131_00003.mp4,1
vid_00131_00004.mp4,1
vid_00131_00005.mp4,0
vid_00131_00006.mp4,0
vid_00131_00007.mp4,0
vid_00131_00008.mp4,1
vid_00131_00009.mp4,1
vid_00131_00010.mp4,1
vid_00131_00011.mp4,0
vid_00131_00012.mp4,0
vid_00131_00013.mp4,1
vid_00131_00014.mp4,1
vid_00131_00015.mp4,0
vid_00131_00016.mp4,0
vid_00131_00017.mp4,0
vid_00131_00018.mp4,1
vid_00131_00019.mp4,1
vid_00131_00020.mp4,0
vid_00131_00021.mp4,0
vid_00131_00022.mp4,0
vid_00131_00023.mp4,0
vid_00131_00024.mp4,1
vid_00131_00025.mp4,1
vid_00131_00026.mp4,0
vid_00131_00027.mp4,1
vid_00131_00028.mp4,1
vid_00131_00029.mp4,1
vid_00131_00030.mp4,0
vid_00131_00031.mp4,0
vid_00131_00032.mp4,0
vid_00131_00033.mp4,1
vid_00131_00034.mp4,1
vid_00132_00001.mov,0
vid_00132_00002.mov,1
vid_00132_00003.mov,1
vid_00132_00004.mov,0
vid_00132_00005.mov,1
vid_00132_00006.mov,1
vid_00132_00007.mov,0
vid_00132_00008.mov,1
vid_00132_00009.mov,1
vid_00132_00010.mov,0
vid_00132_00011.mov,1
vid_00132_00012.mov,0
vid_00132_00013.mov,0
vid_00132_00014.mov,1
vid_00132_00015.mov,1
vid_00132_00016.mov,0
vid_00132_00017.mov,1
vid_00132_00018.mov,1
vid_00133_00001.mp4,0
vid_00133_00002.mp4,1
vid_00133_00003.mp4,1
vid_00133_00004.mp4,0
vid_00133_00005.mp4,0
vid_00133_00006.mp4,1
vid_00133_00007.mp4,1
vid_00133_00008.mp4,0
vid_00133_00009.mp4,1
vid_00133_00010.mp4,1
vid_00133_00011.mp4,1
vid_00133_00012.mp4,0
vid_00133_00013.mp4,1
vid_00133_00014.mp4,1
vid_00133_00015.mp4,1
vid_00134_00001.mp4,1
vid_00134_00002.mp4,1
vid_00134_00003.mp4,0
vid_00134_00004.mp4,0
vid_00134_00005.mp4,1
vid_00134_00006.mp4,1
vid_00134_00007.mp4,1
vid_00134_00008.mp4,0
vid_00134_00009.mp4,0
vid_00134_00010.mp4,1
vid_00134_00011.mp4,1
vid_00134_00012.mp4,1
vid_00134_00013.mp4,0
vid_00134_00014.mp4,0
vid_00134_00015.mp4,0
vid_00134_00016.mp4,1
vid_00135_00001.mp4,1
vid_00135_00002.mp4,1
vid_00135_00003.mp4,1
vid_00135_00004.mp4,0
vid_00135_00005.mp4,1
vid_00135_00006.mp4,1
vid_00135_00007.mp4,1
vid_00135_00008.mp4,1
vid_00135_00009.mp4,1
vid_00135_00010.mp4,1
vid_00135_00011.mp4,0
vid_00135_00012.mp4,1
vid_00135_00013.mp4,1
vid_00135_00014.mp4,0
vid_00136_00001.mp4,1
vid_00136_00002.mp4,1
vid_00136_00003.mp4,1
vid_00136_00004.mp4,1
vid_00136_00005.mp4,1
vid_00136_00006.mp4,1
vid_00136_00007.mp4,0
vid_00136_00008.mp4,0
vid_00136_00009.mp4,0
vid_00136_00010.mp4,1
vid_00136_00011.mp4,1
vid_00136_00012.mp4,1
vid_00136_00013.mp4,1
vid_00136_00014.mp4,1
vid_00136_00015.mp4,0
vid_00136_00016.mp4,1
vid_00136_00017.mp4,1
vid_00136_00018.mp4,1
vid_00137_00001.mp4,1
vid_00137_00002.mp4,1
vid_00137_00003.mp4,0
vid_00137_00004.mp4,0
vid_00137_00005.mp4,0
vid_00137_00006.mp4,1
vid_00137_00007.mp4,1
vid_00137_00008.mp4,0
vid_00137_00009.mp4,0
vid_00137_00010.mp4,1
vid_00138_00001.MOV,0
vid_00138_00002.MOV,1
vid_00138_00003.MOV,1
vid_00138_00004.MOV,1
vid_00139_00001.mov,1
vid_00139_00002.mov,1
vid_00140_00001.mov,0
vid_00140_00002.mov,1
vid_00140_00003.mov,1
vid_00140_00004.mov,0
vid_00140_00005.mov,0
vid_00140_00006.mov,1
vid_00140_00007.mov,1
vid_00140_00008.mov,1
vid_00140_00009.mov,0
vid_00140_00010.mov,1
vid_00140_00011.mov,1
vid_00141_00001.MOV,1
vid_00142_00001.MOV,1
vid_00142_00002.MOV,1
vid_00144_00001.mp4,1
vid_00145_00001.mp4,0
vid_00145_00002.mp4,1
vid_00146_00001.mp4,1
vid_00146_00002.mp4,1
vid_00146_00003.mp4,0
vid_00146_00004.mp4,0
vid_00146_00005.mp4,1
vid_00146_00006.mp4,1
vid_00146_00007.mp4,1
vid_00146_00008.mp4,1
vid_00146_00009.mp4,1
vid_00146_00010.mp4,1
vid_00146_00011.mp4,0
vid_00146_00012.mp4,1
vid_00146_00013.mp4,1
vid_00146_00014.mp4,0
vid_00146_00015.mp4,0
vid_00146_00016.mp4,1
vid_00146_00017.mp4,1
vid_00146_00018.mp4,0
vid_00146_00019.mp4,1
vid_00147_00001.mp4,0
vid_00147_00002.mp4,1
vid_00147_00003.mp4,1
vid_00147_00004.mp4,0
vid_00147_00005.mp4,0
vid_00147_00006.mp4,0
vid_00147_00007.mp4,1
vid_00147_00008.mp4,1
vid_00147_00009.mp4,1
vid_00147_00010.mp4,0
vid_00147_00011.mp4,0
vid_00147_00012.mp4,0
vid_00147_00013.mp4,0
vid_00147_00014.mp4,0
vid_00147_00015.mp4,0
vid_00147_00016.mp4,1
vid_00147_00017.mp4,1
vid_00147_00018.mp4,0
vid_00147_00019.mp4,0
vid_00148_00001.mov,0
vid_00148_00002.mov,1
vid_00148_00003.mov,1
vid_00148_00004.mov,0
vid_00148_00005.mov,1
vid_00149_00001.mp4,0
vid_00149_00002.mp4,1
vid_00149_00003.mp4,1
vid_00149_00004.mp4,1
vid_00149_00005.mp4,0
vid_00149_00006.mp4,1
vid_00149_00007.mp4,1
vid_00149_00008.mp4,1
vid_00149_00009.mp4,0
vid_00149_00010.mp4,0
vid_00149_00011.mp4,1
vid_00149_00012.mp4,1
vid_00149_00013.mp4,1
vid_00149_00014.mp4,1
vid_00149_00015.mp4,1
vid_00149_00016.mp4,1
vid_00149_00017.mp4,1
vid_00149_00018.mp4,1
vid_00150_00001.mp4,1
vid_00150_00002.mp4,1
vid_00150_00003.mp4,1
vid_00150_00004.mp4,1
vid_00150_00005.mp4,1
vid_00150_00006.mp4,1
vid_00150_00007.mp4,1
vid_00150_00008.mp4,1
vid_00150_00009.mp4,1
vid_00150_00010.mp4,0
vid_00150_00011.mp4,1
vid_00151_00001.MOV,1
vid_00151_00002.MOV,0
vid_00151_00003.MOV,1
vid_00151_00004.MOV,1
vid_00151_00005.MOV,1
vid_00151_00006.MOV,1
vid_00151_00007.MOV,1
vid_00152_00001.mov,0
vid_00152_00002.mov,0
vid_00152_00003.mov,1
vid_00152_00004.mov,1
vid_00152_00005.mov,1
vid_00152_00006.mov,0
vid_00152_00007.mov,1
vid_00152_00008.mov,1
vid_00152_00009.mov,1
vid_00152_00010.mov,0
vid_00152_00011.mov,0
vid_00152_00012.mov,0
vid_00152_00013.mov,1
vid_00152_00014.mov,1
vid_00152_00015.mov,0
vid_00152_00016.mov,0
vid_00152_00017.mov,1
vid_00152_00018.mov,1
vid_00152_00019.mov,1
vid_00153_00001.mp4,1
vid_00153_00002.mp4,1
vid_00153_00003.mp4,1
vid_00153_00004.mp4,1
vid_00153_00005.mp4,0
vid_00153_00006.mp4,0
vid_00153_00007.mp4,0
vid_00154_00001.MOV,1
vid_00154_00002.MOV,1
vid_00154_00003.MOV,1
vid_00154_00004.MOV,1
vid_00154_00005.MOV,1
vid_00154_00006.MOV,1
vid_00154_00007.MOV,1
vid_00154_00008.MOV,0
vid_00154_00009.MOV,0
vid_00154_00010.MOV,0
vid_00154_00011.MOV,0
vid_00154_00012.MOV,1
vid_00154_00013.MOV,1
vid_00154_00014.MOV,1
vid_00154_00015.MOV,1
vid_00154_00016.MOV,1
vid_00154_00017.MOV,1
vid_00154_00018.MOV,1
vid_00154_00019.MOV,1
vid_00154_00020.MOV,1
vid_00154_00021.MOV,1
vid_00154_00022.MOV,1
vid_00154_00023.MOV,1
vid_00154_00024.MOV,1
vid_00154_00025.MOV,0
vid_00155_00001.mov,1
vid_00155_00002.mov,0
vid_00155_00003.mov,0
vid_00155_00004.mov,1
vid_00157_00001.MOV,1
vid_00157_00002.MOV,1
vid_00157_00003.MOV,0
vid_00157_00004.MOV,1
vid_00158_00001.mp4,1
vid_00158_00002.mp4,1
vid_00158_00003.mp4,1
vid_00158_00004.mp4,1
vid_00158_00005.mp4,0
vid_00158_00006.mp4,1
vid_00160_00001.mov,1
vid_00160_00002.mov,1
vid_00160_00003.mov,0
vid_00160_00004.mov,0
vid_00160_00005.mov,1
vid_00160_00006.mov,1
vid_00160_00007.mov,1
vid_00160_00008.mov,0
vid_00160_00009.mov,0
vid_00161_00001.mp4,0
vid_00161_00002.mp4,0
vid_00161_00003.mp4,1
vid_00161_00004.mp4,1
vid_00161_00005.mp4,0
vid_00161_00006.mp4,1
vid_00161_00007.mp4,1
vid_00161_00008.mp4,1
vid_00161_00009.mp4,0
vid_00161_00010.mp4,0
vid_00161_00011.mp4,1
vid_00161_00012.mp4,1
vid_00161_00013.mp4,0
vid_00161_00014.mp4,0
vid_00161_00015.mp4,1
vid_00161_00016.mp4,1
vid_00161_00017.mp4,0
vid_00161_00018.mp4,0
vid_00161_00019.mp4,1
vid_00161_00020.mp4,1
vid_00161_00021.mp4,0
vid_00161_00022.mp4,0
vid_00161_00023.mp4,1
vid_00161_00024.mp4,1
vid_00161_00025.mp4,0
vid_00161_00026.mp4,0
vid_00161_00027.mp4,0
vid_00161_00028.mp4,1
vid_00161_00029.mp4,1
vid_00161_00030.mp4,1
vid_00161_00031.mp4,0
vid_00161_00032.mp4,0
vid_00161_00033.mp4,1
vid_00161_00034.mp4,1
vid_00161_00035.mp4,1
vid_00161_00036.mp4,0
vid_00161_00037.mp4,0
vid_00161_00038.mp4,1
vid_00161_00039.mp4,1
vid_00161_00040.mp4,1
vid_00161_00041.mp4,0
vid_00161_00042.mp4,0
vid_00161_00043.mp4,1
vid_00161_00044.mp4,1
vid_00161_00045.mp4,0
vid_00161_00046.mp4,0
vid_00161_00047.mp4,0
vid_00161_00048.mp4,1
vid_00161_00049.mp4,1
vid_00161_00050.mp4,0
vid_00161_00051.mp4,0
vid_00161_00052.mp4,1
vid_00161_00053.mp4,1
vid_00161_00054.mp4,1
vid_00161_00055.mp4,0
vid_00161_00056.mp4,1
vid_00161_00057.mp4,1
vid_00161_00058.mp4,1
vid_00161_00059.mp4,0
vid_00161_00060.mp4,0
vid_00161_00061.mp4,1
vid_00161_00062.mp4,0
vid_00161_00063.mp4,1
vid_00161_00064.mp4,1
vid_00161_00065.mp4,1
vid_00161_00066.mp4,0
vid_00161_00067.mp4,0
vid_00161_00068.mp4,1
vid_00161_00069.mp4,1
vid_00161_00070.mp4,0
vid_00161_00071.mp4,0
vid_00161_00072.mp4,1
vid_00161_00073.mp4,1
vid_00161_00074.mp4,0
vid_00161_00075.mp4,1
vid_00161_00076.mp4,1
vid_00161_00077.mp4,1
vid_00161_00078.mp4,0
vid_00161_00079.mp4,1
vid_00161_00080.mp4,1
vid_00161_00081.mp4,1
vid_00161_00082.mp4,0
vid_00161_00083.mp4,1
vid_00161_00084.mp4,1
vid_00161_00085.mp4,0
vid_00161_00086.mp4,0
vid_00161_00087.mp4,1
vid_00161_00088.mp4,1
vid_00161_00089.mp4,1
vid_00161_00090.mp4,0
vid_00161_00091.mp4,1
vid_00161_00092.mp4,1
vid_00161_00093.mp4,1
vid_00161_00094.mp4,0
vid_00161_00095.mp4,0
vid_00161_00096.mp4,1
vid_00161_00097.mp4,1
vid_00161_00098.mp4,0
vid_00161_00099.mp4,0
vid_00161_00100.mp4,1
vid_00161_00101.mp4,1
vid_00161_00102.mp4,0
vid_00161_00103.mp4,0
vid_00161_00104.mp4,1
vid_00161_00105.mp4,1
vid_00161_00106.mp4,0
vid_00161_00107.mp4,0
